"LET" "Energy" "Alpha" "Sqrt(Beta)" "Alpha_Fit" "Beta_Fit"
218.2 129 0.277118980583948 0.346394054700573 0.401337967315331 0.309361120844075
217 130 0.277118980583948 0.346394054700573 0.398613110118781 0.310070785286969
215.8 131 0.273741080840159 0.347244064715771 0.395999510455554 0.310751132744428
214.6 132 0.273741080840159 0.347244064715771 0.393496927532708 0.311400374785388
213.5 133 0.325907128638716 0.315879936723866 0.391103399491196 0.312018666982338
212.4 134 0.335820039305722 0.321936486650715 0.388816534205441 0.312606650908656
211.2 135 0.334285067517202 0.323951754448688 0.386633939549868 0.31316496813772
210.2 136 0.334285067517202 0.323951754448688 0.384553223398901 0.313694260242909
209.1 137 0.334285067517202 0.323951754448688 0.382571993626964 0.314195168797599
208 138 0.308224844075545 0.329380211514354 0.380687858108482 0.314668335375171
207 139 0.308224844075545 0.329380211514354 0.378898424717879 0.315114401549
205.9 140 0.329767705044358 0.322879039686291 0.377201301329579 0.315534008892466
204.9 141 0.329767705044358 0.322879039686291 0.375594095818007 0.315927798978946
203.9 142 0.329767705044358 0.322879039686291 0.374074416057587 0.316296413381818
202.9 143 0.301936669145658 0.33117004986578 0.372639869922744 0.316640493674461
201.9 144 0.301936669145658 0.33117004986578 0.371288065287901 0.316960681430252
200.9 145 0.342944140762029 0.331733593318866 0.370016610027483 0.317257618222569
200 146 0.342944140762029 0.331733593318866 0.368823112015915 0.317531945624791
199 147 0.342944140762029 0.331733593318866 0.36770517912762 0.317784305210295
198.1 148 0.349344066376782 0.327806030177123 0.366660419237024 0.318015338552459
197.2 149 0.349344066376782 0.327806030177123 0.36568644021855 0.318225687224662
196.3 150 0.349344066376782 0.327806030177123 0.364780849946623 0.318415992800281
195.4 151 0.349344066376782 0.327806030177123 0.363941256295666 0.318586896852694
194.5 152 0.362602684394518 0.324977136924203 0.363165267140106 0.31873904095528
193.6 153 0.362602684394518 0.324977136924203 0.362450490354365 0.318873066681416
192.7 154 0.362360407504274 0.324813949544957 0.361794533812868 0.31898961560448
191.9 155 0.362360407504274 0.324813949544957 0.361195005390039 0.31908932929785
191 156 0.362360407504274 0.324813949544957 0.360649512960304 0.319172849334905
190.2 157 0.362360407504274 0.324813949544957 0.360155664398085 0.319240817289023
189.4 158 0.362360407504274 0.324813949544957 0.359711067577808 0.31929387473358
188.6 159 0.362360407504274 0.324813949544957 0.359313330373897 0.319332663241956
187.8 160 0.353816868748464 0.322596334671143 0.358960060660775 0.319357824387529
187 161 0.353816868748464 0.322596334671143 0.358648866312868 0.319369999743676
186.2 162 0.353816868748464 0.322596334671143 0.358377355204601 0.319369830883775
185.4 163 0.353816868748464 0.322596334671143 0.358143135210396 0.319357959381204
184.6 164 0.360868764097831 0.317507767919501 0.357943814204678 0.319335026809342
183.9 165 0.360868764097831 0.317507767919501 0.357777000061873 0.319301674741566
183.1 166 0.360868764097831 0.317507767919501 0.357640300656404 0.319258544751255
182.4 167 0.360868764097831 0.317507767919501 0.357531323862695 0.319206278411786
181.7 168 0.362707470987326 0.316886588128859 0.357447677555171 0.319145517296537
180.9 169 0.362707470987326 0.316886588128859 0.357386969608256 0.319076902978887
180.2 170 0.362707470987326 0.316886588128859 0.357346807896374 0.319001077032213
179.5 171 0.391076276360562 0.307234758652806 0.357324800293951 0.318918681029894
178.8 172 0.391076276360562 0.307234758652806 0.35731855467541 0.318830356545307
178.1 173 0.391076276360562 0.307234758652806 0.357325678915175 0.31873674515183
177.4 174 0.390179811005614 0.307469444581125 0.357343780887671 0.318638488422842
176.8 175 0.390179811005614 0.307469444581125 0.357370468467322 0.31853622793172
176.1 176 0.390179811005614 0.307469444581125 0.357403349528553 0.318430605251843
175.4 177 0.390179811005614 0.307469444581125 0.357440031945787 0.318322261956588
174.8 178 0.390559652635166 0.307153638416102 0.35747812359345 0.318211839619333
174.1 179 0.390559652635166 0.307153638416102 0.357515232345965 0.318099979813457
173.5 180 0.390559652635166 0.307153638416102 0.357548966077757 0.317987324112338
172.9 181 0.390559652635166 0.307153638416102 0.357576932663251 0.317874514089352
172.2 182 0.390559652635166 0.307153638416102 0.35759673997687 0.31776219131788
171.6 183 0.390559652635166 0.307153638416102 0.357605995893039 0.317650997371297
171 184 0.390559652635166 0.307153638416102 0.357602308286182 0.317541573822983
170.4 185 0.390559652635166 0.307153638416102 0.357583285030723 0.317434562246316
169.8 186 0.390559652635166 0.307153638416102 0.357546534001088 0.317330604214673
169.2 187 0.390559652635166 0.307153638416102 0.357489663071699 0.317230341301432
168.6 188 0.311362728223067 0.334340472401339 0.357410280116983 0.317134415079972
168 189 0.311362728223067 0.334340472401339 0.357305993011362 0.31704346712367
167.4 190 0.311362728223067 0.334340472401339 0.357174409629261 0.316958139005905
166.9 191 0.311362728223067 0.334340472401339 0.357013137845106 0.316879072300055
166.3 192 0.311362728223067 0.334340472401339 0.356819785533319 0.316806908579496
165.8 193 0.311362728223067 0.334340472401339 0.356591960568325 0.316742289417608
165.2 194 0.311362728223067 0.334340472401339 0.356327919717007 0.316685703488555
164.6 195 0.325363531593689 0.327823030114459 0.356028515316079 0.316637027869645
164.1 196 0.33020466007408 0.325156444490034 0.355695248594715 0.316595986738972
163.6 197 0.33020466007408 0.325156444490034 0.355329620782088 0.31656230427463
163 198 0.33020466007408 0.325156444490034 0.35493313310737 0.316535704654715
162.5 199 0.33020466007408 0.325156444490034 0.354507286799735 0.31651591205732
162 200 0.341964143965493 0.316087982260212 0.354053583088356 0.316502650660541
161.5 201 0.341964143965493 0.316087982260212 0.353573523202405 0.31649564464247
161 202 0.341964143965493 0.316087982260212 0.353068608371055 0.316494618181204
160.5 203 0.341964143965493 0.316087982260212 0.35254033982348 0.316499295454835
159.9 204 0.322441786037795 0.319310855373285 0.351990218788853 0.31650940064146
159.5 205 0.322441786037795 0.319310855373285 0.351419746496346 0.316524657919171
159 206 0.322441786037795 0.319310855373285 0.350830424175133 0.316544791466064
158.5 207 0.322441786037795 0.319310855373285 0.350223753054387 0.316569525460232
158 208 0.322441786037795 0.319310855373285 0.349601234363279 0.316598584079771
157.5 209 0.322441786037795 0.319310855373285 0.348964369330985 0.316631691502774
157 210 0.322441786037795 0.319310855373285 0.348314659186676 0.316668571907337
156.6 211 0.322441786037795 0.319310855373285 0.347653605159525 0.316708949471553
156.1 212 0.322441786037795 0.319310855373285 0.346982708478707 0.316752548373517
155.6 213 0.322441786037795 0.319310855373285 0.346303470373392 0.316799092791323
155.2 214 0.322441786037795 0.319310855373285 0.345617392072755 0.316848306903066
154.7 215 0.322441786037795 0.319310855373285 0.344925974805969 0.31689991488684
154.3 216 0.322441786037795 0.319310855373285 0.344230719802206 0.31695364092074
153.8 217 0.322441786037795 0.319310855373285 0.34353312829064 0.317009209182859
153.4 218 0.322441786037795 0.319310855373285 0.342834701500443 0.317066343851293
152.9 219 0.364379253424478 0.310430668140658 0.342136940660789 0.317124769104136
152.5 220 0.364379253424478 0.310430668140658 0.34144134700085 0.317184209119482
152.1 221 0.364379253424478 0.310430668140658 0.3407494217498 0.317244388075426
151.7 222 0.364379253424478 0.310430668140658 0.340062666136811 0.317305030150061
151.2 223 0.364379253424478 0.310430668140658 0.339382581391057 0.317365859521483
150.8 224 0.364379253424478 0.310430668140658 0.33871066874171 0.317426600367786
150.4 225 0.364379253424478 0.310430668140658 0.338048429417944 0.317486976867065
150 226 0.364379253424478 0.310430668140658 0.337397364648931 0.317546713197413
149.6 227 0.364379253424478 0.310430668140658 0.336758975663845 0.317605533536925
149.2 228 0.364379253424478 0.310430668140658 0.336134763691858 0.317663162063695
148.8 229 0.364379253424478 0.310430668140658 0.335526229962144 0.317719322955819
148.4 230 0.364379253424478 0.310430668140658 0.334934875703875 0.31777374039139
148 231 0.364379253424478 0.310430668140658 0.334362202146225 0.317826138548502
147.6 232 0.364379253424478 0.310430668140658 0.333809710518366 0.317876241605251
147.2 233 0.364379253424478 0.310430668140658 0.333278902049472 0.31792377373973
146.8 234 0.366686545239847 0.309767464668846 0.332771277968715 0.317968459130035
146.4 235 0.366686545239847 0.309767464668846 0.332288339505268 0.318010021954258
146.1 236 0.366686545239847 0.309767464668846 0.331831587888305 0.318048186390496
145.7 237 0.366686545239847 0.309767464668846 0.331402524346999 0.318082676616841
145.3 238 0.366686545239847 0.309767464668846 0.331002650110522 0.31811321681139
144.9 239 0.366686545239847 0.309767464668846 0.330633466408047 0.318139531152235
144.6 240 0.366686545239847 0.309767464668846 0.330296474468748 0.318161343817472
144.2 241 0.366686545239847 0.309767464668846 0.329993175521797 0.318178378985195
143.9 242 0.366686545239847 0.309767464668846 0.329725070796368 0.318190360833498
